Object,Close-Approach (CA) Date,CA Distance Nominal (LD | au),CA Distance Minimum (LD | au),V relative (km/s),V infinity (km/s),H (mag),Estimated Diameter,
(2016 CH30),2016-Feb-07 22:32ξαξ< 00:01,1.50 | 0.00386,1.50 | 0.00386,5.56,5.43,28,6.7 m -   15 m,bK16C30H
(2016 DJ),2016-Feb-08 00:05ξαξ< 00:01,15.75 | 0.04046,15.74 | 0.04045,4.25,4.23,25.6,20 m -   45 m,bK16D00J
(2013 VA10),2016-Feb-08 03:57ξαξ< 00:01,12.53 | 0.03219,12.53 | 0.03219,25.52,25.52,22.2,97 m -  220 m,bK13V10A
(2016 CY137),2016-Feb-08 18:19ξαξ< 00:01,18.74 | 0.04815,18.67 | 0.04797,15.61,15.61,26.5,13 m -   30 m,bK16CD7Y
(2016 BQ15),2016-Feb-08 19:50ξαξ< 00:01,8.52 | 0.02189,8.50 | 0.02184,20.82,20.81,25.1,25 m -   57 m,bK16B15Q
(2016 CS247),2016-Feb-09 02:16ξαξ< 00:01,5.02 | 0.01290,5.02 | 0.01290,3.98,3.92,25.5,21 m -   47 m,bK16CO7S
(2016 DX30),2016-Feb-09 07:51ξαξ< 00:01,4.63 | 0.01190,4.61 | 0.01185,10.63,10.6,26.5,13 m -   30 m,bK16D30X
(2016 CC136),2016-Feb-09 10:04ξαξ< 00:01,2.07 | 0.00532,2.07 | 0.00532,6.48,6.41,28.8,4.6 m -   10 m,bK16CD6C
(2016 CA248),2016-Feb-09 11:36ξαξξξξ00:02,7.32 | 0.01882,7.23 | 0.01858,8.57,8.56,27.8,7.3 m -   16 m,bK16CO8A
(2016 CO248),2016-Feb-09 11:56ξαξ< 00:01,1.86 | 0.00479,1.86 | 0.00478,4.94,4.83,27.5,8.4 m -   19 m,bK16CO8O
(2016 CK31),2016-Feb-09 14:43ξαξ< 00:01,3.64 | 0.00936,3.64 | 0.00935,7.41,7.37,27.1,10 m -   23 m,bK16C31K
(2016 CZ247),2016-Feb-10 06:53ξαξξξξ00:02,5.57 | 0.01432,5.50 | 0.01414,11.68,11.66,26.9,11 m -   25 m,bK16CO7Z
(2016 CW264),2016-Feb-10 11:38ξαξ< 00:01,0.55 | 0.00141,0.54 | 0.00140,24.48,24.41,29.8,2.9 m -  6.5 m,bK16CQ4W
(2016 ED86),2016-Feb-10 18:50ξαξ< 00:01,16.78 | 0.04311,16.76 | 0.04305,4.5,4.49,25.3,23 m -   52 m,bK16E86D
(2016 CU29),2016-Feb-11 00:00ξαξ< 00:01,8.03 | 0.02064,8.01 | 0.02059,9.02,9.01,26.7,12 m -   27 m,bK16C29U
(2016 CV246),2016-Feb-12 01:17ξαξ< 00:01,16.70 | 0.04292,16.70 | 0.04292,5.37,5.36,25.4,22 m -   49 m,bK16CO6V
(2016 CA194),2016-Feb-12 06:53ξαξξξξ00:03,11.93 | 0.03064,11.78 | 0.03027,5.85,5.84,27.2,9.7 m -   22 m,bK16CJ4A
(2016 CD31),2016-Feb-12 07:17ξαξ< 00:01,3.42 | 0.00878,3.41 | 0.00876,14.36,14.34,26.9,11 m -   25 m,bK16C31D
(2016 CU246),2016-Feb-12 08:08ξαξ< 00:01,2.15 | 0.00553,2.15 | 0.00552,15.81,15.78,26.5,13 m -   30 m,bK16CO6U
(2016 CF29),2016-Feb-12 13:14ξαξ< 00:01,12.11 | 0.03111,12.05 | 0.03097,16.51,16.51,24.9,28 m -   62 m,bK16C29F
(2016 CW30),2016-Feb-12 15:35ξαξ< 00:01,4.89 | 0.01257,4.87 | 0.01252,12.2,12.19,26.7,12 m -   27 m,bK16C30W
(2016 CM194),2016-Feb-13 07:48ξαξ< 00:01,0.20 | 0.00052,0.20 | 0.00052,12,11.57,27.7,7.7 m -   17 m,bK16CJ4M
(2016 CB248),2016-Feb-13 13:42ξαξ< 00:01,3.03 | 0.00780,3.03 | 0.00778,11.26,11.23,26.6,13 m -   28 m,bK16CO8B
(2016 CN194),2016-Feb-13 13:57ξαξ< 00:01,6.11 | 0.01570,6.10 | 0.01567,8.27,8.24,27,11 m -   24 m,bK16CJ4N
(2016 CN248),2016-Feb-14 01:11ξαξ< 00:01,1.97 | 0.00507,1.97 | 0.00506,13.46,13.42,27.3,9.2 m -   21 m,bK16CO8N
(2016 DG),2016-Feb-14 03:25ξαξ< 00:01,6.83 | 0.01754,6.80 | 0.01746,7.89,7.87,27.7,7.7 m -   17 m,bK16D00G
459872 (2014 EK24),2016-Feb-14 11:23ξαξ< 00:01,13.84 | 0.03557,13.84 | 0.03557,3.15,3.13,23.3,58 m -  130 m,a0459872
(2016 DB),2016-Feb-15 04:50ξαξ< 00:01,0.32 | 0.00083,0.32 | 0.00083,9.45,9.1,28.5,5.3 m -   12 m,bK16D00B
(2016 CQ246),2016-Feb-15 08:04ξαξ< 00:01,8.35 | 0.02146,8.33 | 0.02141,17.54,17.53,25.3,23 m -   52 m,bK16CO6Q
(2016 CP195),2016-Feb-15 08:43ξαξ< 00:01,13.03 | 0.03348,12.96 | 0.03330,13.79,13.78,26.5,13 m -   30 m,bK16CJ5P
(2016 DH),2016-Feb-15 10:56ξαξ< 00:01,9.71 | 0.02496,9.69 | 0.02490,4.32,4.3,27.5,8.4 m -   19 m,bK16D00H
(2016 EP84),2016-Feb-17 21:25ξαξ< 00:01,6.71 | 0.01725,6.71 | 0.01724,2.88,2.82,27.4,8.8 m -   20 m,bK16E84P
(2016 DF),2016-Feb-18 03:07ξαξξξξ00:06,12.29 | 0.03157,12.24 | 0.03146,2.49,2.46,27,11 m -   24 m,bK16D00F
(2016 DO2),2016-Feb-18 12:26ξαξ< 00:01,18.37 | 0.04720,18.19 | 0.04675,15.03,15.02,23.7,48 m -  110 m,bK16D02O
(2016 CD137),2016-Feb-19 05:23ξαξ< 00:01,6.64 | 0.01707,6.63 | 0.01704,7.47,7.44,26.1,16 m -   36 m,bK16CD7D
(2016 DY21),2016-Feb-19 18:28ξαξ< 00:01,6.80 | 0.01748,6.78 | 0.01743,12.7,12.69,25.8,18 m -   41 m,bK16D21Y
(2005 EQ95),2016-Feb-19 22:34ξαξ< 00:01,19.21 | 0.04937,19.21 | 0.04937,12.05,12.04,23.4,56 m -  120 m,bK05E95Q
(2016 EE27),2016-Feb-20 00:17ξαξξξξ00:37,12.59 | 0.03234,11.45 | 0.02942,22.66,22.66,23.9,44 m -   99 m,bK16E27E
(2016 DP2),2016-Feb-20 08:29ξαξ< 00:01,14.55 | 0.03738,14.47 | 0.03717,7.06,7.05,25.9,18 m -   39 m,bK16D02P
(2016 CO29),2016-Feb-20 13:40ξαξ< 00:01,15.71 | 0.04036,15.69 | 0.04033,6.74,6.73,25,27 m -   59 m,bK16C29O
(2016 EG86),2016-Feb-20 15:38ξαξ< 00:01,14.46 | 0.03716,14.37 | 0.03692,15.57,15.56,24.5,33 m -   75 m,bK16E86G
(2016 DK1),2016-Feb-20 17:17ξαξ< 00:01,6.15 | 0.01580,6.14 | 0.01577,7.38,7.35,27.5,8.4 m -   19 m,bK16D01K
(2016 DF1),2016-Feb-20 22:43ξαξ< 00:01,7.39 | 0.01900,7.37 | 0.01894,21.25,21.24,24.4,35 m -   78 m,bK16D01F
(2016 EE),2016-Feb-22 23:22ξαξ< 00:01,8.35 | 0.02146,8.31 | 0.02136,9.8,9.79,25.5,21 m -   47 m,bK16E00E
(2016 CO246),2016-Feb-23 05:25ξαξ< 00:01,16.27 | 0.04181,16.27 | 0.04180,5.59,5.57,26.1,16 m -   36 m,bK16CO6O
(2016 CY30),2016-Feb-23 18:11ξαξ< 00:01,13.11 | 0.03368,13.02 | 0.03345,14.3,14.29,24.6,32 m -   71 m,bK16C30Y
(2016 CB31),2016-Feb-24 06:35ξαξ< 00:01,10.57 | 0.02715,10.55 | 0.02712,8.55,8.54,25,27 m -   59 m,bK16C31B
(2016 EJ55),2016-Feb-24 07:33ξαξξξξ00:02,10.32 | 0.02652,10.28 | 0.02641,6.98,6.97,24.6,32 m -   71 m,bK16E55J
(2016 CK248),2016-Feb-24 09:29ξαξ< 00:01,4.81 | 0.01237,4.80 | 0.01233,9.78,9.76,26.8,12 m -   26 m,bK16CO8K
(2016 EH1),2016-Feb-24 16:05ξαξ< 00:01,9.01 | 0.02314,8.99 | 0.02310,8.93,8.92,22.6,80 m -  180 m,bK16E01H
(2016 EH55),2016-Feb-24 18:48ξαξξξξ00:03,13.46 | 0.03457,13.19 | 0.03388,13.73,13.73,24.6,32 m -   71 m,bK16E55H
(2016 EE28),2016-Feb-24 22:41ξαξξξξ00:02,7.88 | 0.02026,7.86 | 0.02019,3.81,3.77,26.8,12 m -   26 m,bK16E28E
(2017 DR109),2016-Feb-25 03:24ξαξξξξ00:32,7.66 | 0.01969,6.84 | 0.01757,7.66,7.65,27.6,8.0 m -   18 m,bK17DA9R
(2016 DE1),2016-Feb-25 04:19ξαξ< 00:01,2.51 | 0.00645,2.51 | 0.00644,19.56,19.54,25.3,23 m -   52 m,bK16D01E
(2016 DY30),2016-Feb-25 19:59ξαξξξξ00:02,0.04 | 9.56e-5,0.04 | 9.49e-5,17.34,15.66,30.5,2.1 m -  4.7 m,bK16D30Y
(2016 DB1),2016-Feb-26 04:01ξαξ< 00:01,5.78 | 0.01485,5.78 | 0.01484,7.87,7.84,26.5,13 m -   30 m,bK16D01B
(2016 DK2),2016-Feb-26 07:19ξαξ< 00:01,0.83 | 0.00212,0.82 | 0.00211,18.75,18.68,29.1,4.0 m -  9.0 m,bK16D02K
(2016 EQ85),2016-Feb-27 08:29ξαξξξξ00:09,13.00 | 0.03339,12.88 | 0.03309,6.35,6.33,27.6,8.0 m -   18 m,bK16E85Q
(2016 EF28),2016-Feb-27 14:34ξαξ< 00:01,11.25 | 0.02890,11.25 | 0.02890,18.19,18.18,21.7,120 m -  270 m,bK16E28F
(2008 DL5),2016-Feb-27 17:01ξαξ< 00:01,17.86 | 0.04590,17.86 | 0.04590,17.5,17.5,22.1,100 m -  230 m,bK08D05L
(2016 EP56),2016-Feb-28 19:33ξαξξξξ00:03,13.93 | 0.03580,13.42 | 0.03448,23.8,23.79,24.5,33 m -   75 m,bK16E56P
(2016 EE1),2016-Feb-28 23:22ξαξ< 00:01,7.04 | 0.01809,7.00 | 0.01800,15.1,15.09,24.5,33 m -   75 m,bK16E01E
(2016 ET1),2016-Feb-29 00:52ξαξξξξ00:01,3.11 | 0.00799,3.10 | 0.00796,5.5,5.44,28.9,4.4 m -  9.9 m,bK16E01T
(2016 EO28),2016-Feb-29 03:57ξαξ< 00:01,1.40 | 0.00360,1.40 | 0.00359,7.2,7.1,29.2,3.8 m -  8.6 m,bK16E28O
(2016 DA31),2016-Feb-29 15:56ξαξ< 00:01,0.52 | 0.00134,0.52 | 0.00133,13.88,13.74,29.9,2.8 m -  6.2 m,bK16D31A
(2016 ED),2016-Mar-01 02:46ξαξ< 00:01,16.48 | 0.04235,16.43 | 0.04223,16.37,16.37,23.7,48 m -  110 m,bK16E00D
(2016 ED1),2016-Mar-01 14:05ξαξ< 00:01,3.97 | 0.01021,3.97 | 0.01019,9.24,9.22,25.8,18 m -   41 m,bK16E01D
(2016 DL1),2016-Mar-01 18:22ξαξ< 00:01,4.68 | 0.01202,4.67 | 0.01201,8.61,8.59,26.8,12 m -   26 m,bK16D01L
(2011 EH17),2016-Mar-01 19:20ξαξξξξ04:31,11.21 | 0.02879,2.74 | 0.00705,16.71,16.7,24.6,32 m -   71 m,bK11E17H
(2016 EO55),2016-Mar-02 09:22ξαξ< 00:01,8.81 | 0.02265,8.80 | 0.02261,7.08,7.06,25.1,25 m -   57 m,bK16E55O
(2016 CB138),2016-Mar-02 15:42ξαξ< 00:01,16.31 | 0.04191,16.31 | 0.04190,6.05,6.04,23.7,48 m -  110 m,bK16CD8B
(2016 EJ156),2016-Mar-03 01:05ξαξ< 00:01,11.98 | 0.03079,11.96 | 0.03072,4.92,4.9,25.8,18 m -   41 m,bK16EF6J
(2016 DV1),2016-Mar-03 05:17ξαξ< 00:01,1.03 | 0.00264,1.03 | 0.00264,18.08,18.02,24.8,29 m -   65 m,bK16D01V
(2016 EK85),2016-Mar-03 10:19ξαξ< 00:01,4.46 | 0.01147,4.46 | 0.01145,17.03,17.02,25.9,18 m -   39 m,bK16E85K
(2016 DW1),2016-Mar-03 13:36ξαξ< 00:01,14.17 | 0.03640,14.13 | 0.03630,9,8.99,25.9,18 m -   39 m,bK16D01W
(2016 EG28),2016-Mar-03 14:56ξαξ< 00:01,1.85 | 0.00477,1.85 | 0.00475,14.78,14.75,27.9,7.0 m -   16 m,bK16E28G
(2016 EK1),2016-Mar-03 18:06ξαξ< 00:01,0.53 | 0.00135,0.53 | 0.00135,18.49,18.38,29.1,4.0 m -  9.0 m,bK16E01K
(2016 DM1),2016-Mar-03 18:25ξαξ< 00:01,5.91 | 0.01520,5.90 | 0.01517,14.65,14.64,26.1,16 m -   36 m,bK16D01M
(2016 DU1),2016-Mar-03 21:08ξαξ< 00:01,13.05 | 0.03352,12.98 | 0.03336,7.19,7.18,26.3,15 m -   33 m,bK16D01U
(2016 EG85),2016-Mar-04 00:33ξαξ< 00:01,6.29 | 0.01616,6.26 | 0.01609,11.21,11.2,26.8,12 m -   26 m,bK16E85G
(2016 EL1),2016-Mar-04 11:54ξαξ< 00:01,0.60 | 0.00154,0.60 | 0.00154,20.13,20.04,27.8,7.3 m -   16 m,bK16E01L
(2016 EG1),2016-Mar-05 01:24ξαξ< 00:01,1.14 | 0.00293,1.14 | 0.00293,12.37,12.29,29.1,4.0 m -  9.0 m,bK16E01G
(2016 DN2),2016-Mar-05 13:48ξαξ< 00:01,1.82 | 0.00468,1.82 | 0.00467,8.99,8.93,26.9,11 m -   25 m,bK16D02N
(2016 EJ85),2016-Mar-06 01:03ξαξ< 00:01,4.10 | 0.01053,4.09 | 0.01051,7.45,7.42,25.8,18 m -   41 m,bK16E85J
(2016 EW1),2016-Mar-07 22:14ξαξ< 00:01,10.76 | 0.02765,10.73 | 0.02756,12.67,12.66,25.2,24 m -   54 m,bK16E01W
(2016 EV28),2016-Mar-08 05:06ξαξ< 00:01,0.40 | 0.00103,0.40 | 0.00103,25.63,25.53,28.5,5.3 m -   12 m,bK16E28V
(2016 EU84),2016-Mar-08 08:35ξαξ< 00:01,1.39 | 0.00357,1.39 | 0.00357,2.67,2.37,29,4.2 m -  9.4 m,bK16E84U
(2016 EE195),2016-Mar-09 14:36ξαξξξξ00:01,13.64 | 0.03506,13.59 | 0.03491,5.19,5.18,26.7,12 m -   27 m,bK16EJ5E
(2016 FV12),2016-Mar-10 01:10ξαξξξξ01:41,14.67 | 0.03769,10.65 | 0.02736,16.62,16.62,25.4,22 m -   49 m,bK16F12V
(2016 EN157),2016-Mar-10 02:47ξαξ< 00:01,0.84 | 0.00216,0.84 | 0.00215,12.56,12.46,28,6.7 m -   15 m,bK16EF7N
(2016 EL27),2016-Mar-10 04:18ξαξ< 00:01,10.90 | 0.02802,10.87 | 0.02792,9.7,9.69,26.1,16 m -   36 m,bK16E27L
(2016 EB1),2016-Mar-10 06:16ξαξ< 00:01,5.40 | 0.01388,5.39 | 0.01385,14.47,14.46,25.4,22 m -   49 m,bK16E01B
(2016 EM157),2016-Mar-10 10:17ξαξ< 00:01,2.30 | 0.00592,2.29 | 0.00589,8.71,8.66,26.9,11 m -   25 m,bK16EF7M
(2016 EV84),2016-Mar-10 19:24ξαξ< 00:01,6.80 | 0.01747,6.79 | 0.01745,7.5,7.48,26.8,12 m -   26 m,bK16E84V
(2016 ER85),2016-Mar-11 00:07ξαξ< 00:01,15.15 | 0.03893,15.04 | 0.03864,7.32,7.31,27.8,7.3 m -   16 m,bK16E85R
(2016 EF195),2016-Mar-11 04:41ξαξξξξ00:21,0.08 | 0.00021,0.08 | 0.00021,10.07,8.73,25.5,21 m -   47 m,bK16EJ5F
(2016 GL222),2016-Mar-11 07:44ξαξξξξ00:13,15.51 | 0.03985,15.44 | 0.03968,2.3,2.27,25.8,18 m -   41 m,bK16GM2L
(2016 FK3),2016-Mar-11 13:00ξαξξξξ00:02,13.94 | 0.03582,13.84 | 0.03555,4.92,4.91,27.2,9.7 m -   22 m,bK16F03K
(2016 GM134),2016-Mar-11 16:47ξαξξξξ00:08,13.69 | 0.03519,13.49 | 0.03467,5.75,5.74,26,17 m -   38 m,bK16GD4M
(2016 EU28),2016-Mar-12 06:51ξαξ< 00:01,6.42 | 0.01650,6.36 | 0.01635,13.24,13.23,25.9,18 m -   39 m,bK16E28U
(2016 EJ27),2016-Mar-12 19:04ξαξ< 00:01,9.69 | 0.02491,9.68 | 0.02486,8.72,8.71,25.2,24 m -   54 m,bK16E27J
(2016 FC),2016-Mar-12 20:59ξαξ< 00:01,2.81 | 0.00723,2.81 | 0.00722,5.7,5.64,26.6,13 m -   28 m,bK16F00C
(2016 EX202),2016-Mar-13 02:14ξαξξξξ00:02,18.67 | 0.04797,18.21 | 0.04680,8.38,8.37,25.6,20 m -   45 m,bK16EK2X
(2016 EH85),2016-Mar-14 13:29ξαξ< 00:01,16.12 | 0.04141,16.06 | 0.04126,7.09,7.08,27.2,9.7 m -   22 m,bK16E85H
(2016 FC1),2016-Mar-14 14:27ξαξ< 00:01,0.44 | 0.00112,0.44 | 0.00112,16.19,16.04,29.1,4.0 m -  9.0 m,bK16F01C
(2016 EG158),2016-Mar-15 10:05ξαξ< 00:01,12.14 | 0.03121,12.08 | 0.03105,6.77,6.76,27.1,10 m -   23 m,bK16EF8G
(2016 FB12),2016-Mar-15 10:49ξαξξξξ00:08,10.73 | 0.02758,10.63 | 0.02731,6.24,6.23,26,17 m -   38 m,bK16F12B
(2016 EM156),2016-Mar-16 06:24ξαξ< 00:01,1.38 | 0.00355,1.38 | 0.00355,9,8.92,27.9,7.0 m -   16 m,bK16EF6M
(2016 GD),2016-Mar-16 07:04ξαξξξξ00:02,15.43 | 0.03965,15.38 | 0.03952,3.91,3.89,26.4,14 m -   31 m,bK16G00D
(2016 ES85),2016-Mar-16 08:17ξαξ< 00:01,3.07 | 0.00789,3.07 | 0.00788,3.23,3.12,29.7,3.1 m -  6.8 m,bK16E85S
(2016 EW85),2016-Mar-16 13:10ξαξ< 00:01,1.43 | 0.00367,1.43 | 0.00367,12.96,12.9,27.6,8.0 m -   18 m,bK16E85W
(2016 FX13),2016-Mar-16 18:38ξαξξξξ00:25,5.39 | 0.01386,5.06 | 0.01300,14.42,14.41,26.4,14 m -   31 m,bK16F13X
(2016 EF156),2016-Mar-17 06:13ξαξ< 00:01,6.69 | 0.01720,6.67 | 0.01714,17.48,17.47,24.7,31 m -   68 m,bK16EF6F
(2016 FA),2016-Mar-17 15:54ξαξ< 00:01,11.54 | 0.02966,11.53 | 0.02962,5.46,5.44,25.3,23 m -   52 m,bK16F00A
(2016 ES155),2016-Mar-17 16:17ξαξ< 00:01,5.74 | 0.01476,5.71 | 0.01467,21.46,21.45,24.3,37 m -   82 m,bK16EF5S
(2016 FY13),2016-Mar-17 16:27ξαξξξξ00:32,7.10 | 0.01824,6.78 | 0.01741,13.59,13.58,23.9,44 m -   99 m,bK16F13Y
(2016 FY2),2016-Mar-17 19:00ξαξ< 00:01,12.43 | 0.03194,12.43 | 0.03193,3.4,3.38,25.4,22 m -   49 m,bK16F02Y
(2016 EL157),2016-Mar-18 11:51ξαξ< 00:01,4.54 | 0.01167,4.53 | 0.01165,11.51,11.49,27.1,10 m -   23 m,bK16EF7L
(2016 FZ12),2016-Mar-18 18:52ξαξξξξ00:06,2.65 | 0.00680,2.63 | 0.00676,8.23,8.18,26.7,12 m -   27 m,bK16F12Z
(2016 EO156),2016-Mar-19 02:10ξαξ< 00:01,3.55 | 0.00913,3.54 | 0.00911,5.87,5.82,28.9,4.4 m -  9.9 m,bK16EF6O
(2016 EN156),2016-Mar-19 09:10ξαξ< 00:01,1.57 | 0.00402,1.56 | 0.00402,7.86,7.78,27.8,7.3 m -   16 m,bK16EF6N
(2010 FX9),2016-Mar-19 11:38ξαξ< 00:01,9.22 | 0.02370,9.22 | 0.02370,11.31,11.3,24.2,38 m -   86 m,bK10F09X
(2016 FB15),2016-Mar-19 17:37ξαξξξξ00:02,12.68 | 0.03259,12.60 | 0.03238,4.83,4.81,26.7,12 m -   27 m,bK16F15B
(2016 FB),2016-Mar-20 03:43ξαξ< 00:01,15.01 | 0.03858,14.98 | 0.03849,10.72,10.72,23.7,48 m -  110 m,bK16F00B
(2016 FF12),2016-Mar-20 05:03ξαξ< 00:01,13.83 | 0.03553,13.76 | 0.03535,14.34,14.33,26.2,15 m -   34 m,bK16F12F
(2016 FN56),2016-Mar-21 08:34ξαξξξξ00:20,1.00 | 0.00257,0.93 | 0.00239,24.7,24.66,24.1,40 m -   90 m,bK16F56N
252P/LINEAR,2016-Mar-21 13:16ξαξ< 00:01,13.87 | 0.03563,13.87 | 0.03563,10.56,10.55,,,c00252_0
(2016 GJ134),2016-Mar-21 19:53ξαξξξξ00:06,17.78 | 0.04568,17.39 | 0.04467,21.88,21.88,23.5,53 m -  120 m,bK16GD4J
(2016 GT),2016-Mar-22 01:23ξαξ< 00:01,10.65 | 0.02736,10.61 | 0.02725,7.83,7.81,26,17 m -   38 m,bK16G00T
P/2016 BA14 (PANSTARRS),2016-Mar-22 15:31ξαξ< 00:01,9.21 | 0.02366,9.21 | 0.02366,14.01,14,,,dK16B14A
(2016 EF157),2016-Mar-23 02:09ξαξ< 00:01,16.48 | 0.04235,16.25 | 0.04176,12.7,12.69,25,27 m -   59 m,bK16EF7F
(2016 FZ13),2016-Mar-23 03:54ξαξ< 00:01,0.98 | 0.00252,0.98 | 0.00251,4.5,4.26,28.3,5.8 m -   13 m,bK16F13Z
(2016 CY135),2016-Mar-23 20:51ξαξ< 00:01,13.95 | 0.03584,13.95 | 0.03583,5.93,5.92,24.5,33 m -   75 m,bK16CD5Y
(2016 EF86),2016-Mar-23 22:06ξαξ< 00:01,18.39 | 0.04726,18.38 | 0.04724,7.3,7.29,25.2,24 m -   54 m,bK16E86F
(2017 FZ2),2016-Mar-24 01:43ξαξξξξ00:06,7.55 | 0.01941,7.33 | 0.01884,7.95,7.93,26.7,12 m -   27 m,bK17F02Z
(2016 EQ1),2016-Mar-24 04:47ξαξ< 00:01,8.29 | 0.02130,8.27 | 0.02125,5.7,5.67,26.3,15 m -   33 m,bK16E01Q
(2016 GF1),2016-Mar-24 12:55ξαξ< 00:01,11.23 | 0.02885,11.17 | 0.02871,8.19,8.18,26,17 m -   38 m,bK16G01F
(2016 GH134),2016-Mar-25 04:41ξαξ< 00:01,12.93 | 0.03323,12.84 | 0.03300,19.51,19.5,22.6,80 m -  180 m,bK16GD4H
(2016 FW3),2016-Mar-25 05:20ξαξ< 00:01,8.40 | 0.02159,8.38 | 0.02153,8.74,8.73,25.5,21 m -   47 m,bK16F03W
455148 (1994 UG),2016-Mar-25 07:31ξαξ< 00:01,17.28 | 0.04441,17.28 | 0.04441,7.38,7.37,21.1,160 m -  360 m,a0455148
(2016 FU6),2016-Mar-25 19:19ξαξξξξ00:01,0.47 | 0.00120,0.46 | 0.00119,10.27,10.05,28.9,4.4 m -  9.9 m,bK16F06U
(2016 FG14),2016-Mar-25 21:50ξαξ< 00:01,17.27 | 0.04438,17.05 | 0.04382,12.74,12.73,26.2,15 m -   34 m,bK16F14G
(2016 GF135),2016-Mar-26 09:51ξαξξξξ00:02,10.86 | 0.02790,10.70 | 0.02750,7.69,7.68,26.2,15 m -   34 m,bK16GD5F
(2016 GK135),2016-Mar-26 13:53ξαξξξξ00:06,8.01 | 0.02058,7.98 | 0.02051,2.48,2.43,28.1,6.4 m -   14 m,bK16GD5K
(2016 GD2),2016-Mar-27 01:30ξαξ< 00:01,16.18 | 0.04157,16.04 | 0.04122,8.43,8.42,26.5,13 m -   30 m,bK16G02D
(2016 GK2),2016-Mar-27 01:34ξαξ< 00:01,3.07 | 0.00788,3.06 | 0.00786,9.38,9.35,27.7,7.7 m -   17 m,bK16G02K
(2016 FA14),2016-Mar-28 06:32ξαξ< 00:01,1.65 | 0.00424,1.65 | 0.00423,15.24,15.2,27.2,9.7 m -   22 m,bK16F14A
(2016 GV),2016-Mar-28 06:41ξαξ< 00:01,14.72 | 0.03782,14.58 | 0.03748,15.78,15.78,24.8,29 m -   65 m,bK16G00V
(2016 GU2),2016-Mar-28 09:12ξαξ< 00:01,11.09 | 0.02850,11.06 | 0.02843,38.58,38.57,24,42 m -   94 m,bK16G02U
(2016 FE15),2016-Mar-28 14:18ξαξ< 00:01,0.70 | 0.00180,0.70 | 0.00180,12.29,12.17,28.8,4.6 m -   10 m,bK16F15E
(2016 FF14),2016-Mar-28 21:56ξαξ< 00:01,2.36 | 0.00607,2.36 | 0.00606,9.86,9.82,27.1,10 m -   23 m,bK16F14F
(2016 GC),2016-Mar-29 00:57ξαξ< 00:01,7.38 | 0.01896,7.33 | 0.01885,8.17,8.15,26.5,13 m -   30 m,bK16G00C
(2016 EK156),2016-Mar-29 09:09ξαξ< 00:01,14.03 | 0.03604,13.93 | 0.03580,9.46,9.45,24.7,31 m -   68 m,bK16EF6K
